"Status","Type","Previous Status","Account Name"
"New","Renewal","Put-Through","Above -N- Beyond Business Services"
"New","Renewal","Put-Through","Circle ""S"" Hardware"
"New","Renewal","Put-Through","Hometown Pharmacy"
"New","Renewal","Put-Through","Brittains Septic Service"
"New","Renewal","Put-Through","Solbakken on Superior"
"New","Renewal","Put-Through","E Z Auto Glass"
"New","Renewal","Put-Through","T&J Landscaping and Remodeling"
"New","Renewal","Put-Through","Morton Lumber Ace Hardware"
"New","Renewal","Put-Through","Fairmount Building Supply"
"New","Renewal","Put-Through","Hoskin Haus Tree Services Pressure Washing"
"New","Renewal","Put-Through","Resort Marine And Service"
"New","Renewal","Put-Through","Derby City Upholstery"
"New","Renewal","Put-Through","Lake Park Audubon Schools"
"New","Renewal","Put-Through","Leos Burgers"
"New","Renewal","Put-Through","Canna Calm"
"New","Renewal","Put-Through","H And R Cabinets"
"New","Renewal","Put-Through","James Tax Service"
"New","Renewal","Put-Through","Cal's Custom Rods & Restoration/ CP Property Management Group"
"New","Renewal","Put-Through","Carolina Construction Management & Consulting"
"New","Renewal","Put-Through","Delta Plumbing & Electrical"
"New","Renewal","Put-Through","Brooks Lyon Funeral Home"
"New","Renewal","Put-Through","Wholesale Auto Connection LLC"
"New","Renewal","Put-Through","Advanced Diesel Repair LLC"
"New","Renewal","Put-Through","Topside Brush Control"
"New","Renewal","Put-Through","United Electric"
"New","Renewal","Put-Through","K & K Body Works"
"New","Renewal","Put-Through","Capital Accounting"
"New","Renewal","Put-Through","BGM Supply"
"New","Renewal","Put-Through","Full Life CBD"
"New","Renewal","Put-Through","Smith's Auto Body"
"New","Renewal","Put-Through","Bob's Luxury Car Service"
"New","Renewal","Put-Through","All Seasons Express"
"New","Renewal","Put-Through","Evansdale Tax Service"
"New","Renewal","Put-Through","Nalley Construction"
"New","Renewal","Put-Through","K C Automotive Incorporated"
"New","Renewal","Put-Through","Big Sigs Military Surplus and Tactical Supply"
"New","Renewal","Put-Through","Clyde Tyer Roofing Company"
"New","Renewal","Put-Through","Riverside Auto Parts"
"New","Renewal","Put-Through","Auto Select Stevens Point"
"New","Renewal","Put-Through","Guffeys Garage"
"New","Renewal","Put-Through","Zoom Tech Automotive"
"New","Renewal","Put-Through","Ten-33 Cleaning Services "
"New","Renewal","Put-Through","The Bark Easy Grooming Salon"
"New","Renewal","Put-Through","PNR LLC"
"New","Renewal","Put-Through","Kiddie Academy Of Gainsville"
"New","Renewal","Put-Through","Buena Vista Ski Area"
"New","Renewal","Put-Through","A New Phase Heating And Cooling"
"New","Renewal","Put-Through","McFadden Learning Center"
"New","Renewal","Put-Through","Independent Tree Service"
"New","Renewal","Put-Through","J Dog Junk Removal and Hauling Services"
"New","Renewal","Put-Through","Vienna Public Library"
"New","Renewal","Put-Through","The Company X Cleanouts"
"New","Renewal","Put-Through","Long's Tree Service"
"New","Renewal","Put-Through","On Target Guns & Gunsmithing"
"New","Renewal","Put-Through","Blakeleys Mobile Mechanic"
"New","Renewal","Put-Through","J & R Fire Sprinklers"
"New","Renewal","Put-Through","DesertShot Incorporated"
"New","Renewal","Put-Through","High Altitude Exotics"
"New","Renewal","Put-Through","TMC Heating and Air"
"New","Renewal","Put-Through","Scotties Auto Body Repair"
"New","Renewal","Put-Through","Alisic Tax Preparation Services"
"New","Renewal","Put-Through","RCW Financial Services"
"New","Renewal","Put-Through","J and M Auto Sales"
"New","Renewal","Put-Through","Shook Automotive Tire Pros"
"New","Renewal","Put-Through","Washington County Sheriff's Office"
"New","Renewal","Put-Through","Central Home Improvements/ CHI Decor Shoppe"
"New","Renewal","Put-Through","Hometown Carpet"
"New","Renewal","Put-Through","Canela Drywall"
"New","Renewal","Put-Through","Alba Insurance Agency"
"New","Renewal","Put-Through","Patrick's Pub & Grill"
"New","Renewal","Put-Through","Moores Whistling Pig Cafe"
"New","Renewal","Put-Through","Nashville Pizza Company"
"New","Renewal","Put-Through","Trusted Fence Company"
"New","Renewal","Put-Through","Preferred Restoration & Remodeling"
"New","Renewal","Put-Through","Surety Title Company"
"New","Renewal","Put-Through","Dobbins Electric Company"
"New","Renewal","Put-Through","City of Rifle Park District"
"New","Renewal","Put-Through","Levine's Garage"
"New","Renewal","Put-Through","Lapin Sheet Metal"
"New","Renewal","Put-Through","Legacy Towing And Recovery"
"New","Renewal","Put-Through","Perry Auto Care"
"New","Renewal","Put-Through","AAA Fast Tax And Accounting Services LLC"
"New","Renewal","Put-Through","William Murray Funeral Home"
"New","Renewal","Put-Through","2 Gen Manufacturing Llc"
"New","Renewal","Put-Through","Wilcox School District"
"New","Renewal","Put-Through","Maud Independent School District"
"New","Renewal","Put-Through","Alemania Auto Bahn"
"New","Renewal","Put-Through","A Bar H Electric"
"New","Renewal","Put-Through","Jasper Memorial Funeral Home"
"New","Renewal","Put-Through","On Call Construction And Mechanical "
"New","Renewal","Put-Through","Crusader Professional Exteriors"
"New","Renewal","Put-Through","Vfw 8729"
"New","Renewal","Put-Through","Island Hopper HVAC"
"New","Renewal","Put-Through","A Taste Of Leone LLC"
"New","Renewal","Put-Through","Dirty Deeds Chimney Sweeps"
"New","Renewal","Put-Through","Baldridge Logging"
"New","Renewal","Put-Through","West State Mechanical Incorporated"
"New","Renewal","Put-Through","Nisshodo Candy Store"
"New","Renewal","Put-Through","Tri-State Floors"
"New","Renewal","Put-Through","Brammer Farms"
"New","Renewal","Put-Through","Lil Tykes Child Care"
"New","Renewal","Put-Through","Chet's Garage Incorporated"
"New","Renewal","Put-Through","Pal-A-Roos Daycare"
"New","Renewal","Put-Through","Master Electric Company"
"New","Renewal","Put-Through","Sunny Side Up Early Care Learning Center"
"New","Renewal","Put-Through","Brian & Son Unlimited Inc"
"New","Renewal","Put-Through","DUBZ Smoke & Vapor"
"New","Renewal","Put-Through","JEA Reyes Remodeling "
"New","Renewal","Put-Through","Ruiz Roofing"
"New","Renewal","Put-Through","CleandUp"
"New","Renewal","Put-Through","Pet Spa"
"New","Renewal","Put-Through","Your Choice Roofing"
"New","Renewal","Put-Through","Grizzly Firearms"
"New","Renewal","Put-Through","Loretto Memorial Chapel Incorporated"
"New","Renewal","Put-Through","Children's Playhouse"
"New","Renewal","Put-Through","Revival Lawn Care"
"New","Renewal","Put-Through","Christian Soldiers Auto Detailing"
"New","Renewal","Put-Through","American Tree Service"
"New","Renewal","Put-Through","Lovell Tree Service"
"New","Renewal","Put-Through","Clean Freak"
"New","Renewal","Put-Through","Noahs Nook Pre School And Daycare"
"New","Renewal","Put-Through","Pflueger Landscape Design"
"New","Renewal","Put-Through","Darren E Jones Able Insurance"
"New","Renewal","Put-Through","Action Al's Tire Co"
"New","Renewal","Put-Through","J & L Marine"
"New","Renewal","Put-Through","Highlands Behavioral Health Systems"
"New","Renewal","Put-Through","Bold Off Road Powersports"
"New","Renewal","Put-Through","Omaha Nation Public Schools"
"New","Renewal","Put-Through","Route 50 Diner"
"New","Renewal","Put-Through","Somewhere In Time Assisted Living"
"New","Renewal","Put-Through","Steve's Tire & Service Center"
"New","Renewal","Put-Through","CB  Commercial Roofing"
"New","Renewal","Put-Through","C&B Precision Contractors"
"New","Renewal","Put-Through","Mobile Tax"
"New","Renewal","Put-Through","Teresa's Tree of Knowledge"
"New","Renewal","Put-Through","Fast Trak"
"New","Renewal","Put-Through","Uinta County School District #6"
"New","Renewal","Put-Through","Accounting and Tax Services of the Triad"
"New","Renewal","Put-Through","Vfw Post 9094"
"New","Renewal","Put-Through","Page Masonry "
"New","Renewal","Put-Through","All Pro Seamless Gutters & More LLC"
"New","Renewal","Put-Through","Eyebrows and More"
"New","Renewal","Put-Through","Randy's Tree Service"
"New","Renewal","Put-Through","Coastal  Locksmith Co"
"New","Renewal","Put-Through","R & R Restoration"
"New","Renewal","Put-Through","Ranch House Kitchen"
"New","Renewal","Put-Through","Yanish Accounting & Tax Services LLC"
"New","Renewal","Put-Through","JDog Junk Removal & Hauling St. Petersburg"
"New","Renewal","Put-Through","Johnstone Supply"
"New","Renewal","Put-Through","Chili's Grill & Bar"
"New","Renewal","Put-Through","Musselwhite's Transmission Service"
"New","Renewal","Put-Through","Kemp Trailer Sales"
"New","Renewal","Put-Through","Knudson Masonry LLC"
"New","Renewal","Put-Through","MicGinnys"
"New","Renewal","Put-Through","Speedy Lube USA"
"New","Renewal","Put-Through","Naghi's"
"New","Renewal","Put-Through","LDF Concrete"
"New","Renewal","Put-Through","M & W Machine Incorporated"
"New","Renewal","Put-Through","Chatterbox Tavern and Restraunt"
"New","Renewal","Put-Through","Penkala Roofing & Construction"
"New","Renewal","Put-Through","BJ's Pizza"
"New","Renewal","Put-Through","Daniel's Small Engine Repair"
"New","Renewal","Put-Through","McCurdy Funeral Home"
"New","Renewal","Put-Through","Leading Edge Aviation"
"New","Renewal","Put-Through","Smart Tech Thermo Dynamics"
"New","Renewal","Put-Through","Iowa Tank Lines"
"New","Renewal","Put-Through","3rd Day Creations Lawn & Landscape"
"New","Renewal","Put-Through","Black Magic Performance"
"New","Renewal","Put-Through","Gimme Guns"
"New","Renewal","Put-Through","Price Mortuary"
"New","Renewal","Put-Through","New England Automotive"
"New","Renewal","Put-Through","D & M Construction"
"New","Renewal","Put-Through","Zanchas Guns and Ammo"
"New","Renewal","Put-Through","Patriot Auto and Glass"
"New","Renewal","Put-Through","Michigan Agricultural Commodities"
"New","Renewal","Put-Through","Stephs Bubbles & Bows Pet Grooming & Boutique"
"New","Renewal","Put-Through","GT Cylinder Exchange"
"New","Renewal","Put-Through","Mulanax Concrete Contractors LLC"
"New","Renewal","Put-Through","Dream Big Daycare and Learning Center"
"New","Renewal","Put-Through","Sentinel Firearms"
"New","Renewal","Put-Through","VFW North Ridgeville Post 9871"
"New","Renewal","Put-Through","Lake Nepessing Golfland"
"New","Renewal","Put-Through","Advanced Earthworks Inc"
"New","Renewal","Put-Through","Tyler and Downings Eatery"
"New","Renewal","Put-Through","Country Tax Services"
"New","Renewal","Put-Through","McCrary Stone Service"
"New","Renewal","Put-Through","Cherryville Thayer Schools"
"New","Renewal","Put-Through","Freedom Collision of Kingsport"
"New","Renewal","Put-Through","Discount Asphalt Paving"
"New","Renewal","Put-Through","All About Plumbing Service"
"New","Renewal","Put-Through","Shaw Contracting"
"New","Renewal","Put-Through","Kathy's Klean K9s"
"New","Renewal","Put-Through","Helena's Drain Doctor"
"New","Renewal","Put-Through","Kustom Dezines Auto Facility"
"New","Renewal","Put-Through","Washington Farmers CO-OP"
"New","Renewal","Put-Through","Kays Towing and Recovery"
"New","Renewal","Put-Through","Wilson Hearing Aids and Services"
"New","Renewal","Put-Through","Vaughn AC and Heating"
"New","Renewal","Put-Through","Cal's Trucking & Excavating"
"New","Renewal","Put-Through","Advanced Concrete of Colorado"
"New","Renewal","Put-Through","Premium Automotive Auto Body Collision Repair"
"New","Renewal","Put-Through","Affordable Reliable Vehicle Maintenance"
"New","Renewal","Put-Through","Always Available Towing"
"New","Renewal","Put-Through","Circle ""S"" Hardware"
"New","Renewal","Put-Through","Veterans Auto Hail Services "
"New","Renewal","Put-Through","Chief School Bus"
"New","Renewal","Put-Through","Ryan's Main Street Grill"
"New","Renewal","Put-Through","Jay and Sons Construction"
"New","Renewal","Put-Through","Snowbird Library"
"New","Renewal","Put-Through","Suncrest Tax Service"
"New","Renewal","Put-Through","Fort Ann Motors"
"New","Renewal","Put-Through","Okojie & Associates"
"New","Renewal","Put-Through","The Gutter Crew"
"New","Renewal","Put-Through","Megans Magic Clean"
"New","Renewal","Put-Through","Dandie Scottie Kennel"
"New","Renewal","Put-Through","Burrell Notary Tax And Bonding"
"New","Renewal","Put-Through","Forest Glen General Store"
"New","Renewal","Put-Through","Quillen's Cycle LLC"
"New","Renewal","Put-Through","Bristol Wrecker Service"
"New","Renewal","Put-Through","Insurance Center of Salem"
"New","Renewal","Put-Through","American Pro Staffing"
"New","Renewal","Put-Through","Fix My Edge"
"New","Renewal","Put-Through","Greer's Gutter and Patio Covers"
"New","Renewal","Put-Through","A-1 Sanitary Sewer & Drain Service"
"New","Renewal","Put-Through","Carmens Child Care And Learning Center"
"New","Renewal","Put-Through","Deep South Glass LLC"
"New","Renewal","Put-Through","Actdt"
"New","Renewal","Put-Through","Moonrock Eddies Cannabis Company"
"New","Renewal","Put-Through","Guardian Arms"
"New","Renewal","Put-Through","Silva Accounting & Tax Service"
"New","Renewal","Put-Through","CMS Maintenance"
"New","Renewal","Put-Through","Abtech Electrical Service"
"New","Renewal","Put-Through","Solar Response"
"New","Renewal","Put-Through","Southern Michigan Notary"
"New","Renewal","Put-Through","GCP Mobile Notary"
"New","Renewal","Put-Through","Wildflower Boutique"
"New","Renewal","Put-Through","Buck Trax Liquor"
"New","Renewal","Put-Through","Chase Designs Landscape Development"
"New","Renewal","Put-Through","Eddie Childrens RV Service And Repair"
"New","Renewal","Put-Through","Brookside Septic Tank Service Incorporated"
"New","Renewal","Put-Through","Country Boy Hardware LLC"
"New","Renewal","Put-Through","Ford's Pharmacy"
"New","Renewal","Put-Through","Tire Company"
"New","Renewal","Put-Through","Tyndale Transportation Services"
"New","Renewal","Put-Through","Dietz-Futrell & Walters Insurance"
"New","Renewal","Put-Through","Project Headstart Exmore"
"New","Renewal","Put-Through","Suzy's Affordable Cleaning Services"
"New","Renewal","Put-Through","Countryside Fence "
"New","Renewal","Put-Through","Freeman Funeral Services"
"New","Renewal","Put-Through","Earlystown Diner"
"New","Renewal","Put-Through","Custom Duct"
"New","Renewal","Put-Through","School District Of Wilber Clatonia "
"New","Renewal","Put-Through","Mannford Little Pirates CDC Daycare"
"New","Renewal","Put-Through","Overhead Door Company Of South Central Texas"
"New","Renewal","Put-Through","Athens Limestone Public Library"
"New","Renewal","Put-Through","Pontotoc Ridge Realty & Mississippi Appraisal Svc's"
"New","Renewal","Put-Through","Robinson's Upholstering"
"New","Renewal","Put-Through","Dripp 2 Raw "
"New","Renewal","Put-Through","JMS Millwright & Repair"
"New","Renewal","Put-Through","Los Encinos Adult Day Care Center Inc"
"New","Renewal","Put-Through","Hot Comics & Collectibles"
"New","Renewal","Put-Through","Randolph Health Services North Shore"
"New","Renewal","Put-Through","Hammer Building Supply"
"New","Renewal","Put-Through","Northwest Metals"
"New","Renewal","Put-Through","Ecar Nails and Beauty Bar"
"New","Renewal","Put-Through","Shea's Automotive"
"New","Renewal","Put-Through","Athens Surgery Center"
